
S&P 500 INDEX,Last: 7489.7202,Change:  52.0902
Date: 3 August 2026 at 05:22 GMT-4,Bid: 7440.8301,Ask: 7519.0498,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 07 2026,SPXW260807C06625000,0,0,894.5,915.9,0,0.4436,0.9974,0,0,6625.00,SPXW260807P06625000,0.35,-0.55,0.2,0.3,6,0.4166,-0.0025,0,174
Fri Aug 07 2026,SPXW260807C06630000,0,0,889.5,910.9,0,0.4409,0.9974,0,0,6630.00,SPXW260807P06630000,0.35,-0.55,0.2,0.3,200,0.4144,-0.0026,0,253
Fri Aug 07 2026,SPXW260807C06640000,0,0,879.5,900.9,0,0.4354,0.9973,0,0,6640.00,SPXW260807P06640000,0.4,-0.5,0.2,0.3,198,0.4099,-0.0026,0,258
Fri Aug 07 2026,SPXW260807C06650000,0,0,869.4,890.9,0,0.4248,0.9972,0,0,6650.00,SPXW260807P06650000,0.35,-0.175,0.2,0.3,390,0.4054,-0.0027,0,838
Fri Aug 07 2026,SPXW260807C06660000,0,0,859.5,880.9,0,0.4246,0.9972,0,200,6660.00,SPXW260807P06660000,0.35,-0.6,0.2,0.3,30,0.401,-0.0028,0,31
Fri Aug 07 2026,SPXW260807C06670000,0,0,849.6,871,0,0.4286,0.9971,0,0,6670.00,SPXW260807P06670000,0.4,-0.6,0.2,0.3,46,0.3965,-0.0028,0,45
Fri Aug 07 2026,SPXW260807C06675000,0,0,844.6,866,0,0.4259,0.9971,0,0,6675.00,SPXW260807P06675000,0.4,-0.6,0.25,0.3,16,0.3979,-0.0029,0,106
Fri Aug 07 2026,SPXW260807C06680000,0,0,839.6,861,0,0.4232,0.997,0,0,6680.00,SPXW260807P06680000,0.4,-0.6,0.25,0.3,18,0.3957,-0.0029,0,31
Fri Aug 07 2026,SPXW260807C06690000,0,0,829.6,851,0,0.4178,0.997,0,0,6690.00,SPXW260807P06690000,0.4,-0.65,0.25,0.3,207,0.3912,-0.003,0,204
Fri Aug 07 2026,SPXW260807C06700000,744.54,0,819.6,841,0,0.4125,0.9969,0,1,6700.00,SPXW260807P06700000,0.4,-0.65,0.25,0.35,1151,0.3901,-0.0031,0,3819
Fri Aug 07 2026,SPXW260807C06710000,0,0,809.4,831,0,0.3977,0.9968,0,0,6710.00,SPXW260807P06710000,0.4,-0.7,0.25,0.35,90,0.3856,-0.0032,0,162
Fri Aug 07 2026,SPXW260807C06720000,0,0,799.6,821,0,0.4018,0.9967,0,0,6720.00,SPXW260807P06720000,0.45,-0.65,0.25,0.35,57,0.381,-0.0032,0,92
Fri Aug 07 2026,SPXW260807C06725000,695.14,0,794.6,816,0,0.3991,0.9966,0,6,6725.00,SPXW260807P06725000,0.4,-0.725,0.25,0.35,57,0.3788,-0.0033,0,6271
Fri Aug 07 2026,SPXW260807C06730000,0,0,789.6,811,0,0.3965,0.9966,0,0,6730.00,SPXW260807P06730000,0.45,-0.7,0.25,0.35,200,0.3765,-0.0033,0,221
Fri Aug 07 2026,SPXW260807C06740000,0,0,779.6,801,0,0.3911,0.9965,0,0,6740.00,SPXW260807P06740000,0.45,-0.7,0.25,0.35,200,0.372,-0.0034,0,216
Fri Aug 07 2026,SPXW260807C06750000,699.65,0,769.7,791.1,0,0.3939,0.9964,0,3,6750.00,SPXW260807P06750000,0.47,-0.185,0.3,0.35,1551,0.3704,-0.0035,0,6359
Fri Aug 07 2026,SPXW260807C06760000,0,0,759.7,781.1,0,0.3886,0.9963,0,0,6760.00,SPXW260807P06760000,0.5,-0.75,0.3,0.35,71,0.3659,-0.0036,0,74
Fri Aug 07 2026,SPXW260807C06770000,749.62,0,749.7,771.1,0,0.3833,0.9962,0,201,6770.00,SPXW260807P06770000,0.55,-0.7,0.3,0.35,26,0.3617,-0.0038,0,46
Fri Aug 07 2026,SPXW260807C06775000,643.01,0,744.2,766.1,0,0.3575,0.9961,0,15,6775.00,SPXW260807P06775000,0.45,-0.85,0.3,0.4,33,0.3618,-0.0038,0,309
Fri Aug 07 2026,SPXW260807C06780000,638.39,0,739.5,761.1,0,0.3699,0.9961,0,10,6780.00,SPXW260807P06780000,0.5,-0.8,0.3,0.4,94,0.3596,-0.0039,0,132
Fri Aug 07 2026,SPXW260807C06790000,0,0,729.7,751.1,0,0.3727,0.996,0,0,6790.00,SPXW260807P06790000,0.5,-0.175,0.3,0.4,31,0.355,-0.004,0,157
Fri Aug 07 2026,SPXW260807C06800000,819.09,0,719.8,741.1,0,0.3711,0.9958,0,1,6800.00,SPXW260807P06800000,0.5,-0.9,0.3,0.4,711,0.3504,-0.0041,0,3734
Fri Aug 07 2026,SPXW260807C06810000,0,0,709.8,731.1,0,0.3658,0.9957,0,0,6810.00,SPXW260807P06810000,0.7,-0.725,0.35,0.4,29,0.3484,-0.0042,0,51
Fri Aug 07 2026,SPXW260807C06820000,0,0,699.8,721.2,0,0.364,0.9956,0,0,6820.00,SPXW260807P06820000,0.55,-0.9,0.35,0.4,101,0.3438,-0.0044,0,155
Fri Aug 07 2026,SPXW260807C06825000,756.81,0,694.8,716.2,0,0.3614,0.9955,0,1,6825.00,SPXW260807P06825000,0.65,-0.85,0.35,0.4,202,0.3415,-0.0044,0,1056
Fri Aug 07 2026,SPXW260807C06830000,0,0,689.8,711.2,0,0.3587,0.9954,0,0,6830.00,SPXW260807P06830000,0.57,-0.93,0.35,0.45,3041,0.3416,-0.0045,0,3068
Fri Aug 07 2026,SPXW260807C06840000,624.31,0,679.3,701.2,0,0.3337,0.9953,0,6,6840.00,SPXW260807P06840000,0.55,-1,0.35,0.45,3212,0.337,-0.0047,0,6218
Fri Aug 07 2026,SPXW260807C06850000,613.84,0,669.8,691.2,0,0.3482,0.9951,0,9,6850.00,SPXW260807P06850000,0.6,-1.025,0.35,0.45,3781,0.3324,-0.0048,0,4288
Fri Aug 07 2026,SPXW260807C06860000,0,0,659.8,681.2,0,0.343,0.995,0,0,6860.00,SPXW260807P06860000,0.6,-1.075,0.35,0.45,91,0.3282,-0.005,0,118
Fri Aug 07 2026,SPXW260807C06870000,620.94,40.24,649.9,671.2,2,0.3409,0.9948,0,2,6870.00,SPXW260807P06870000,0.75,-1,0.4,0.45,37,0.3253,-0.0052,0,137
Fri Aug 07 2026,SPXW260807C06875000,578.14,2.99,644.9,666.3,1,0.3413,0.9947,0.0001,1,6875.00,SPXW260807P06875000,0.6,-1.15,0.4,0.5,222,0.3251,-0.0052,0.0001,390
Fri Aug 07 2026,SPXW260807C06880000,0,0,639.9,661.3,0,0.3387,0.9946,0.0001,0,6880.00,SPXW260807P06880000,0.6,-1.2,0.4,0.5,158,0.3228,-0.0053,0.0001,303
Fri Aug 07 2026,SPXW260807C06885000,0,0,634.4,656.3,0,0.319,0.9945,0.0001,0,6885.00,SPXW260807P06885000,0.65,-1.175,0.4,0.5,149,0.3204,-0.0054,0.0001,152
Fri Aug 07 2026,SPXW260807C06890000,631.26,0,629.6,651.3,0,0.3239,0.9944,0.0001,0,6890.00,SPXW260807P06890000,0.75,-1.1,0.4,0.5,219,0.3181,-0.0055,0.0001,394
Fri Aug 07 2026,SPXW260807C06895000,0,0,624.5,646.3,0,0.3177,0.9943,0.0001,0,6895.00,SPXW260807P06895000,0.8,-1.1,0.4,0.5,163,0.3158,-0.0056,0.0001,151
Fri Aug 07 2026,SPXW260807C06900000,590.46,40.71,619.9,641.3,2,0.3282,0.9942,0.0001,16,6900.00,SPXW260807P06900000,0.7,-1.25,0.4,0.5,1077,0.3135,-0.0057,0.0001,2364
Fri Aug 07 2026,SPXW260807C06905000,0,0,614.6,636.3,0,0.3161,0.9941,0.0001,0,6905.00,SPXW260807P06905000,0.65,-1.325,0.45,0.5,191,0.313,-0.0058,0.0001,185
Fri Aug 07 2026,SPXW260807C06910000,0,0,609.7,631.3,0,0.3168,0.994,0.0001,0,6910.00,SPXW260807P06910000,0.8,-1.2,0.45,0.5,55,0.3107,-0.0059,0.0001,173
Fri Aug 07 2026,SPXW260807C06915000,501.15,-34.05,604.9,626.3,1,0.3204,0.9939,0.0001,1,6915.00,SPXW260807P06915000,0.85,-1.35,0.45,0.55,34,0.3102,-0.006,0.0001,40
Fri Aug 07 2026,SPXW260807C06920000,0,0,600,621.3,0,0.3206,0.9938,0.0001,0,6920.00,SPXW260807P06920000,0.85,-0.375,0.45,0.55,26,0.3078,-0.0061,0.0001,63
Fri Aug 07 2026,SPXW260807C06925000,424.89,0,595,616.4,0,0.3206,0.9937,0.0001,10,6925.00,SPXW260807P06925000,0.7,-1.425,0.45,0.55,49,0.3055,-0.0063,0.0001,443
Fri Aug 07 2026,SPXW260807C06930000,0,0,590,611.4,0,0.318,0.9936,0.0001,0,6930.00,SPXW260807P06930000,0.77,-1.405,0.45,0.55,3055,0.3031,-0.0064,0.0001,3260
Fri Aug 07 2026,SPXW260807C06935000,0,0,584.6,606.4,0,0.3038,0.9934,0.0001,0,6935.00,SPXW260807P06935000,0.75,-1.475,0.45,0.55,38,0.3008,-0.0065,0.0001,39
Fri Aug 07 2026,SPXW260807C06940000,0,0,579.6,601.4,0,0.3012,0.9933,0.0001,175,6940.00,SPXW260807P06940000,0.75,-0.355,0.5,0.55,3181,0.3001,-0.0066,0.0001,6223
Fri Aug 07 2026,SPXW260807C06945000,0,0,574.5,596.4,0,0.2953,0.9932,0.0001,0,6945.00,SPXW260807P06945000,0.75,-1.575,0.5,0.6,31,0.2994,-0.0068,0.0001,37
Fri Aug 07 2026,SPXW260807C06950000,511.65,11,570,591.4,1,0.3075,0.9931,0.0001,10,6950.00,SPXW260807P06950000,0.8,-0.31,0.5,0.6,3448,0.297,-0.0069,0.0001,4623
Fri Aug 07 2026,SPXW260807C06955000,0,0,565,586.4,0,0.3049,0.9929,0.0001,0,6955.00,SPXW260807P06955000,0.75,-1.675,0.5,0.6,31,0.2946,-0.007,0.0001,29
Fri Aug 07 2026,SPXW260807C06960000,376.17,0,560,581.4,0,0.3023,0.9928,0.0001,2,6960.00,SPXW260807P06960000,0.8,-1.675,0.5,0.6,57,0.2923,-0.0072,0.0001,159
Fri Aug 07 2026,SPXW260807C06965000,410.83,0,555.1,576.4,0,0.3021,0.9926,0.0001,2,6965.00,SPXW260807P06965000,0.75,-1.775,0.5,0.6,30,0.2899,-0.0073,0.0001,32
Fri Aug 07 2026,SPXW260807C06970000,0,0,550.1,571.5,0,0.3019,0.9925,0.0001,0,6970.00,SPXW260807P06970000,0.85,-0.4,0.55,0.65,145,0.2905,-0.0075,0.0001,354
Fri Aug 07 2026,SPXW260807C06975000,0,0,544.6,566.5,0,0.2862,0.9923,0.0001,0,6975.00,SPXW260807P06975000,0.95,-0.4,0.55,0.65,263,0.2881,-0.0076,0.0001,647
Fri Aug 07 2026,SPXW260807C06980000,0,0,539.9,561.5,0,0.2918,0.9922,0.0001,0,6980.00,SPXW260807P06980000,1,-1.725,0.55,0.65,75,0.2858,-0.0078,0.0001,184
Fri Aug 07 2026,SPXW260807C06985000,0,0,534.7,556.5,0,0.2839,0.992,0.0001,0,6985.00,SPXW260807P06985000,0.9,-1.875,0.55,0.65,43,0.2834,-0.0079,0.0001,58
Fri Aug 07 2026,SPXW260807C06990000,535.71,0,530.1,551.5,0,0.2914,0.9918,0.0001,0,6990.00,SPXW260807P06990000,1.15,-0.43,0.55,0.65,52,0.281,-0.0081,0.0001,180
Fri Aug 07 2026,SPXW260807C06995000,0,0,525.1,546.5,0,0.2888,0.9916,0.0001,0,6995.00,SPXW260807P06995000,1.05,-1.875,0.6,0.7,30,0.2813,-0.0083,0.0001,41
Fri Aug 07 2026,SPXW260807C07000000,490.6,39.05,520.2,541.5,5,0.2884,0.9915,0.0001,990,7000.00,SPXW260807P07000000,0.96,-0.46,0.6,0.7,2108,0.2789,-0.0085,0.0001,4375
Fri Aug 07 2026,SPXW260807C07005000,0,0,515.2,536.6,0,0.2879,0.9913,0.0001,0,7005.00,SPXW260807P07005000,0.95,-2.15,0.6,0.7,189,0.2765,-0.0087,0.0001,282
Fri Aug 07 2026,SPXW260807C07010000,480.68,39.23,509.7,531.6,1,0.2737,0.9911,0.0001,1,7010.00,SPXW260807P07010000,1.05,-2.05,0.6,0.7,350,0.2741,-0.0088,0.0001,531
Fri Aug 07 2026,SPXW260807C07015000,0,0,505,526.6,0,0.2783,0.9909,0.0001,0,7015.00,SPXW260807P07015000,1.25,-2.1,0.65,0.75,2829,0.2742,-0.0091,0.0001,2939
Fri Aug 07 2026,SPXW260807C07020000,429.52,0,499.7,521.6,0,0.2685,0.9907,0.0001,16,7020.00,SPXW260807P07020000,1.2,-2.1,0.65,0.75,166,0.2718,-0.0093,0.0001,408
Fri Aug 07 2026,SPXW260807C07025000,0,0,495.3,516.6,0,0.2794,0.9904,0.0001,0,7025.00,SPXW260807P07025000,1.23,-2.31,0.65,0.75,246,0.2694,-0.0095,0.0001,422
Fri Aug 07 2026,SPXW260807C07030000,0,0,490,511.6,0,0.2705,0.9902,0.0001,3,7030.00,SPXW260807P07030000,1.15,-2.35,0.65,0.75,152,0.2669,-0.0097,0.0001,1320
Fri Aug 07 2026,SPXW260807C07035000,0,0,485.1,506.6,0,0.27,0.99,0.0001,0,7035.00,SPXW260807P07035000,1.15,-2.45,0.7,0.8,91,0.2668,-0.01,0.0001,83
Fri Aug 07 2026,SPXW260807C07040000,0,0,479.8,501.7,0,0.263,0.9897,0.0001,0,7040.00,SPXW260807P07040000,1.15,-2.48,0.7,0.8,292,0.2644,-0.0102,0.0001,344
Fri Aug 07 2026,SPXW260807C07045000,0,0,474.8,496.7,0,0.2604,0.9895,0.0001,0,7045.00,SPXW260807P07045000,1.2,-0.6,0.7,0.8,56,0.2619,-0.0105,0.0001,160
Fri Aug 07 2026,SPXW260807C07050000,399.95,-2.7,470.3,491.7,2,0.2681,0.9892,0.0001,3,7050.00,SPXW260807P07050000,1.25,-0.56,0.75,0.85,717,0.2616,-0.0107,0.0001,2051
Fri Aug 07 2026,SPXW260807C07055000,0,0,465,486.7,0,0.2595,0.9889,0.0001,0,7055.00,SPXW260807P07055000,1.45,-2.55,0.75,0.85,113,0.2592,-0.011,0.0001,152
Fri Aug 07 2026,SPXW260807C07060000,435.4,0,459.9,481.7,0,0.2548,0.9886,0.0001,1,7060.00,SPXW260807P07060000,1.5,-2.6,0.75,0.85,187,0.2567,-0.0113,0.0001,284
Fri Aug 07 2026,SPXW260807C07065000,0,0,455.2,476.8,0,0.2602,0.9883,0.0001,0,7065.00,SPXW260807P07065000,1.35,-2.9,0.8,0.9,161,0.2563,-0.0116,0.0001,730
Fri Aug 07 2026,SPXW260807C07070000,0,0,450.4,471.8,0,0.261,0.988,0.0001,0,7070.00,SPXW260807P07070000,1.6,-0.575,0.8,0.9,145,0.2538,-0.0119,0.0001,229
Fri Aug 07 2026,SPXW260807C07075000,284.52,0,445.5,466.8,0,0.2601,0.9877,0.0001,20,7075.00,SPXW260807P07075000,1.47,-3.03,0.8,0.95,406,0.2523,-0.0122,0.0001,1029
Fri Aug 07 2026,SPXW260807C07080000,428.79,0,440,461.8,0,0.2485,0.9874,0.0002,10,7080.00,SPXW260807P07080000,1.45,-3.17,0.85,0.95,478,0.2507,-0.0126,0.0002,384
Fri Aug 07 2026,SPXW260807C07085000,0,0,435.1,456.8,0,0.2478,0.987,0.0002,0,7085.00,SPXW260807P07085000,1.55,-3.2,0.85,1,110,0.2491,-0.013,0.0002,159
Fri Aug 07 2026,SPXW260807C07090000,0,0,430.5,451.9,0,0.2537,0.9866,0.0002,0,7090.00,SPXW260807P07090000,1.8,-3.15,0.9,1,205,0.2475,-0.0133,0.0002,360
Fri Aug 07 2026,SPXW260807C07095000,0,0,425.3,446.9,0,0.2478,0.9862,0.0002,0,7095.00,SPXW260807P07095000,1.67,-3.43,0.9,1,171,0.245,-0.0137,0.0002,138
Fri Aug 07 2026,SPXW260807C07100000,353.61,0,420.2,441.9,0,0.2434,0.9858,0.0002,54,7100.00,SPXW260807P07100000,1.7,-0.76,0.95,1.05,2080,0.2442,-0.0141,0.0002,4726
Fri Aug 07 2026,SPXW260807C07105000,0,0,415.1,436.9,0,0.239,0.9854,0.0002,0,7105.00,SPXW260807P07105000,1.9,-3.5,0.95,1.05,280,0.2416,-0.0145,0.0002,264
Fri Aug 07 2026,SPXW260807C07110000,0,0,410.4,432,0,0.243,0.985,0.0002,0,7110.00,SPXW260807P07110000,1.77,-0.9,1,1.1,504,0.2407,-0.015,0.0002,1366
Fri Aug 07 2026,SPXW260807C07115000,0,0,405.3,427,0,0.2387,0.9845,0.0002,0,7115.00,SPXW260807P07115000,2.1,-3.7,1,1.15,234,0.239,-0.0155,0.0002,193
Fri Aug 07 2026,SPXW260807C07120000,321.04,0,400.5,422,0,0.2391,0.984,0.0002,1,7120.00,SPXW260807P07120000,1.95,-0.81,1.05,1.15,476,0.2372,-0.016,0.0002,318
Fri Aug 07 2026,SPXW260807C07125000,328.47,0,395.4,417.1,0,0.2364,0.9835,0.0002,4,7125.00,SPXW260807P07125000,2.03,-0.75,1.1,1.2,976,0.2361,-0.0165,0.0002,1685
Fri Aug 07 2026,SPXW260807C07130000,0,0,390.6,412.1,0,0.2366,0.9829,0.0002,0,7130.00,SPXW260807P07130000,2.05,-1.08,1.1,1.2,830,0.2335,-0.017,0.0002,669
Fri Aug 07 2026,SPXW260807C07135000,0,0,385.6,407.1,0,0.2339,0.9824,0.0002,0,7135.00,SPXW260807P07135000,2.3,-4.3,1.15,1.25,363,0.2324,-0.0176,0.0002,311
Fri Aug 07 2026,SPXW260807C07140000,318.6,0,380.6,402.2,0,0.2325,0.9818,0.0002,2,7140.00,SPXW260807P07140000,2.2,-1.05,1.2,1.3,528,0.2312,-0.0182,0.0002,485
Fri Aug 07 2026,SPXW260807C07145000,0,0,375.9,397.2,0,0.2336,0.9812,0.0002,1,7145.00,SPXW260807P07145000,2.15,-4.95,1.25,1.35,359,0.2299,-0.0188,0.0002,342
Fri Aug 07 2026,SPXW260807C07150000,334.99,28.69,370.5,392.2,1,0.2258,0.9805,0.0002,23,7150.00,SPXW260807P07150000,2.45,-1.1,1.25,1.35,3384,0.2273,-0.0194,0.0002,3785
Fri Aug 07 2026,SPXW260807C07155000,279.4,-21.65,367,387.3,1,0.2412,0.9798,0.0003,1,7155.00,SPXW260807P07155000,2.8,-4.75,1.3,1.4,460,0.226,-0.0201,0.0003,326
Fri Aug 07 2026,SPXW260807C07160000,325.24,29.34,362,382.3,1,0.2383,0.9791,0.0003,2,7160.00,SPXW260807P07160000,2.57,-1.225,1.35,1.45,745,0.2246,-0.0208,0.0003,449
Fri Aug 07 2026,SPXW260807C07165000,0,0,357.1,377.4,0,0.2374,0.9783,0.0003,0,7165.00,SPXW260807P07165000,2.95,-5.15,1.4,1.5,291,0.2231,-0.0216,0.0003,198
Fri Aug 07 2026,SPXW260807C07170000,325.16,38.21,352.1,372.4,6,0.2345,0.9775,0.0003,2,7170.00,SPXW260807P07170000,3.05,-1.355,1.45,1.55,1141,0.2216,-0.0224,0.0003,829
Fri Aug 07 2026,SPXW260807C07175000,285.94,0,347.1,367.5,0,0.2326,0.9767,0.0003,15,7175.00,SPXW260807P07175000,2.83,-1.405,1.5,1.6,3070,0.2201,-0.0232,0.0003,2444
Fri Aug 07 2026,SPXW260807C07180000,245.46,0,342.2,362.5,0,0.2306,0.9758,0.0003,2,7180.00,SPXW260807P07180000,2.92,-6.08,1.55,1.65,732,0.2185,-0.0241,0.0003,1048
Fri Aug 07 2026,SPXW260807C07185000,303.8,30.15,337.3,357.6,1,0.2295,0.9749,0.0003,2,7185.00,SPXW260807P07185000,2.95,-1.35,1.6,1.75,542,0.2174,-0.025,0.0003,311
Fri Aug 07 2026,SPXW260807C07190000,296.44,27.49,332.4,352.7,10,0.2283,0.9739,0.0003,15,7190.00,SPXW260807P07190000,3.2,-1.56,1.65,1.8,557,0.2157,-0.026,0.0003,906
Fri Aug 07 2026,SPXW260807C07195000,297.91,33.61,327.4,347.7,3,0.2254,0.9729,0.0004,3,7195.00,SPXW260807P07195000,3.45,-1.65,1.75,1.85,1012,0.2144,-0.027,0.0004,554
Fri Aug 07 2026,SPXW260807C07200000,307.28,47.58,322.5,342.8,23,0.2241,0.9718,0.0004,92,7200.00,SPXW260807P07200000,3.4,-1.75,1.8,1.95,4521,0.2131,-0.0281,0.0004,5817
Fri Aug 07 2026,SPXW260807C07205000,263.1,0,317.6,337.9,0,0.2227,0.9707,0.0004,3,7205.00,SPXW260807P07205000,3.63,-1.75,1.9,2,962,0.2118,-0.0292,0.0004,373
Fri Aug 07 2026,SPXW260807C07210000,261.44,0,312.6,332.9,0,0.2198,0.9695,0.0004,8,7210.00,SPXW260807P07210000,3.77,-1.75,1.95,2.1,763,0.2103,-0.0304,0.0004,753
Fri Aug 07 2026,SPXW260807C07215000,253.52,0,307.7,328,0,0.2183,0.9682,0.0004,10,7215.00,SPXW260807P07215000,4.2,-1.7,2.05,2.15,281,0.2088,-0.0317,0.0004,239
Fri Aug 07 2026,SPXW260807C07220000,218.4,0,302.8,323.1,0,0.2168,0.9669,0.0004,5,7220.00,SPXW260807P07220000,4.32,-2,2.1,2.25,830,0.2073,-0.033,0.0004,672
Fri Aug 07 2026,SPXW260807C07225000,286.35,49.7,297.9,318.2,2,0.2153,0.9656,0.0004,41,7225.00,SPXW260807P07225000,4.32,-1.9,2.2,2.35,1806,0.2061,-0.0344,0.0004,1562
Fri Aug 07 2026,SPXW260807C07230000,281.56,49.46,292.9,313.3,1,0.213,0.9641,0.0005,5,7230.00,SPXW260807P07230000,4.73,-1.75,2.3,2.45,694,0.2048,-0.0358,0.0005,1566
Fri Aug 07 2026,SPXW260807C07235000,271.4,43.75,288,308.4,1,0.2113,0.9626,0.0005,3,7235.00,SPXW260807P07235000,4.9,-8.4,2.4,2.55,517,0.2035,-0.0374,0.0005,613
Fri Aug 07 2026,SPXW260807C07240000,260.08,36.98,283.2,303.5,1,0.2103,0.961,0.0005,5,7240.00,SPXW260807P07240000,5.25,-2.23,2.5,2.65,630,0.202,-0.039,0.0005,1549
Fri Aug 07 2026,SPXW260807C07245000,255.33,36.68,278.3,298.6,2,0.2085,0.9593,0.0005,6,7245.00,SPXW260807P07245000,5.25,-2.17,2.6,2.75,1739,0.2006,-0.0407,0.0005,1427
Fri Aug 07 2026,SPXW260807C07250000,261.19,47.09,273.4,293.7,5,0.2067,0.9575,0.0005,44,7250.00,SPXW260807P07250000,5.2,-2,2.7,2.85,3969,0.199,-0.0425,0.0005,5570
Fri Aug 07 2026,SPXW260807C07255000,207.77,0,268.4,288.7,0,0.2036,0.9556,0.0006,2,7255.00,SPXW260807P07255000,5.82,-2.5,2.85,3,322,0.198,-0.0443,0.0006,305
Fri Aug 07 2026,SPXW260807C07260000,174.54,0,263.6,284,0,0.2035,0.9536,0.0006,7,7260.00,SPXW260807P07260000,5.97,-2.52,2.95,3.2,1055,0.197,-0.0463,0.0006,764
Fri Aug 07 2026,SPXW260807C07265000,208.62,7.82,258.7,279.1,1,0.2015,0.9516,0.0006,5,7265.00,SPXW260807P07265000,5.97,-2.42,3.1,3.3,718,0.1955,-0.0484,0.0006,547
Fri Aug 07 2026,SPXW260807C07270000,230,33.55,253.8,274.1,3,0.1989,0.9494,0.0006,8,7270.00,SPXW260807P07270000,6.67,-2.58,3.2,3.4,1115,0.1937,-0.0505,0.0006,1185
Fri Aug 07 2026,SPXW260807C07275000,235.58,43.53,249,269.3,8,0.1979,0.9471,0.0007,32,7275.00,SPXW260807P07275000,6.47,-2.7,3.4,3.6,846,0.193,-0.0528,0.0007,1530
Fri Aug 07 2026,SPXW260807C07280000,133,0,244.2,264.5,0,0.1968,0.9447,0.0007,18,7280.00,SPXW260807P07280000,6.63,-2.9,3.5,3.8,1634,0.1916,-0.0552,0.0007,1865
Fri Aug 07 2026,SPXW260807C07285000,208.59,25.19,239.3,259.6,8,0.1947,0.9422,0.0007,14,7285.00,SPXW260807P07285000,6.9,-3.2,3.7,3.9,388,0.1901,-0.0577,0.0007,490
Fri Aug 07 2026,SPXW260807C07290000,200.97,21.87,234.5,254.8,1,0.1934,0.9396,0.0008,101,7290.00,SPXW260807P07290000,7.47,-3.05,3.9,4.1,585,0.189,-0.0604,0.0008,473
Fri Aug 07 2026,SPXW260807C07295000,128.7,0,229.7,250,0,0.1921,0.9368,0.0008,5,7295.00,SPXW260807P07295000,7.5,-2.9,4.1,4.3,438,0.1879,-0.0631,0.0008,568
Fri Aug 07 2026,SPXW260807C07300000,217.59,17.79,224.9,245.2,83,0.1907,0.9339,0.0008,246,7300.00,SPXW260807P07300000,7.78,-2.85,4.3,4.5,6654,0.1866,-0.066,0.0008,6985
Fri Aug 07 2026,SPXW260807C07305000,173.26,6.91,219.6,240.4,1,0.1869,0.9308,0.0009,18,7305.00,SPXW260807P07305000,8.1,-3.5,4.5,4.7,455,0.1853,-0.0691,0.0009,853
Fri Aug 07 2026,SPXW260807C07310000,186.14,24.54,214.8,235.7,2,0.1858,0.9276,0.0009,22,7310.00,SPXW260807P07310000,8.63,-3.72,4.7,4.9,1271,0.1838,-0.0723,0.0009,1239
Fri Aug 07 2026,SPXW260807C07315000,148.17,-9.43,210.4,230.9,3,0.1859,0.9243,0.0009,14,7315.00,SPXW260807P07315000,8.83,-3.91,4.9,5.2,343,0.1827,-0.0756,0.0009,419
Fri Aug 07 2026,SPXW260807C07320000,140.56,-13.29,204.5,225,1,0.1748,0.9208,0.001,54,7320.00,SPXW260807P07320000,9.8,-4.25,5.2,5.4,438,0.1815,-0.0792,0.001,646
Fri Aug 07 2026,SPXW260807C07325000,181.98,32.23,201,223.6,38,0.1917,0.9171,0.001,77,7325.00,SPXW260807P07325000,10,-4.25,5.5,5.7,852,0.1806,-0.0829,0.001,3382
Fri Aug 07 2026,SPXW260807C07330000,146.27,0.82,200.2,213.5,7,0.1849,0.9132,0.001,58,7330.00,SPXW260807P07330000,10.2,-4.05,5.7,6,912,0.1792,-0.0867,0.001,819
Fri Aug 07 2026,SPXW260807C07335000,169.86,28.61,194.1,208.7,4,0.1781,0.9092,0.0011,41,7335.00,SPXW260807P07335000,10.45,-4.95,6,6.2,334,0.1776,-0.0908,0.0011,819
Fri Aug 07 2026,SPXW260807C07340000,180.6,43.3,189.2,204.3,14,0.1772,0.9049,0.0011,64,7340.00,SPXW260807P07340000,11.37,-5.05,6.3,6.6,763,0.1768,-0.095,0.0011,659
Fri Aug 07 2026,SPXW260807C07345000,176.1,42.85,188.5,196.2,8,0.1778,0.9005,0.0012,56,7345.00,SPXW260807P07345000,11.6,-5.3,6.7,6.9,406,0.1757,-0.0995,0.0012,395
Fri Aug 07 2026,SPXW260807C07350000,159.32,29.87,183.6,190.9,63,0.1736,0.8958,0.0012,423,7350.00,SPXW260807P07350000,12.37,-4.7,7,7.2,2140,0.1742,-0.1041,0.0012,2957
Fri Aug 07 2026,SPXW260807C07355000,165.94,40.54,179,186.9,45,0.1746,0.891,0.0013,58,7355.00,SPXW260807P07355000,12.8,-4,7.4,7.6,321,0.1733,-0.109,0.0013,242
Fri Aug 07 2026,SPXW260807C07360000,161.21,39.76,174.7,182.1,42,0.1737,0.8858,0.0013,171,7360.00,SPXW260807P07360000,13.31,-4.11,7.7,8,467,0.1719,-0.1141,0.0013,431
Fri Aug 07 2026,SPXW260807C07365000,154,36.2,169.8,177,19,0.17,0.8805,0.0014,176,7365.00,SPXW260807P07365000,15,-5.7,8.1,8.4,375,0.1707,-0.1194,0.0014,1276
